date,300750,300502,601318,601899,600519,600036,000333,688256,603259,600900,002371,688012,002475,601166,600030,603986,688981,601398,601138,002384,300059,002594,688008,600183,000725,600276,601211,601288,600919,000651,300394,002463,601328,600887,603993,600150,300476,300408,601857,601816,000338,600309,000858,300274,601088,600000,603019,600031,300124,002415,000001,002714,601688,000063,601601,601225,600584,601919,000100,600176,000988,300308,600111,601728,300760,600089,600522,601229,601988,601939,600660,600406,000792,601668,002916,000938,002142,000977,688521,600926,600016,002028,002602,300014,002050,600028,002353,601169,600690,002230,601600,300433,300498,601766,002352,600489,601012,601985,603501,601009,300033,002938,600547,600050,000425,000776,002460,601872,000408,002241,603799,600999,000657,600549,601658,688111,600809,601006,000568,000807,603288,601100,601818,600160,600989,300442,600905,000630,002837,600760,601628,002709,601825,002466,601888,600893,600010,600362,002202,600019,002027,601336,002625,300661
2021-03-30,318.98,41.13,79.37,9.93,2056.05,51.56,82.47,140.19,143.37,21.44,144.38,102.86,33.91,23.22,24.26,169.11,54.36,5.48,14.36,18.22,27.95,169.0,63.6,23.0,6.35,93.6,16.38,3.38,6.41,62.1,39.96,16.6,4.9,40.26,5.4,15.18,23.68,41.43,4.3,5.78,19.74,111.25,273.46,72.15,20.39,11.01,28.89,37.03,88.24,55.27,21.93,100.36,17.28,29.32,38.36,11.11,34.38,12.29,9.32,19.09,21.36,35.57,19.86,,408.88,11.44,11.45,8.75,3.3,7.24,46.9,31.48,,5.11,88.82,19.81,39.43,27.17,56.15,16.91,5.27,29.9,7.12,74.7,20.55,4.32,36.86,4.81,29.99,47.99,3.82,25.7,17.02,6.28,83.25,8.41,87.62,5.39,259.17,10.16,123.71,35.33,21.39,4.23,7.7,15.8,100.1,5.13,9.39,27.51,70.9,19.91,7.93,19.14,5.87,329.95,342.35,7.01,228.9,9.85,157.58,91.71,4.09,9.34,16.02,56.17,,2.72,17.46,69.2,32.06,82.21,,38.65,317.88,50.65,1.63,22.53,14.28,8.19,9.73,48.88,21.01,219.5
2021-03-31,322.17,40.79,78.7,9.62,2009.0,51.1,82.23,140.89,140.2,21.44,143.54,107.51,33.83,24.09,23.89,170.88,54.32,5.54,14.37,18.32,27.26,164.51,61.2,22.72,6.27,92.09,16.24,3.4,6.47,62.7,41.3,16.74,4.95,40.03,5.28,15.33,23.45,41.88,4.3,5.85,19.24,105.6,267.98,71.78,20.1,10.99,28.91,34.15,85.51,55.9,22.01,100.03,16.96,,37.84,11.06,34.19,13.52,9.34,19.2,20.78,35.24,19.12,,399.11,11.19,11.45,8.79,3.35,7.35,46.08,31.14,,5.19,88.03,19.84,38.88,27.38,54.6,16.89,5.05,29.71,7.13,75.15,20.62,4.33,34.95,4.8,31.18,48.33,3.77,26.13,16.92,6.42,81.02,8.34,88.0,5.5,256.72,10.12,119.4,35.7,21.31,4.27,7.59,15.67,94.26,5.22,9.72,27.15,68.74,19.65,7.73,18.34,5.87,324.0,332.8,7.01,225.02,9.67,159.8,89.45,4.08,9.22,15.66,56.1,,2.67,17.26,64.91,31.82,81.61,,37.78,306.08,45.59,1.56,22.12,14.17,8.08,9.28,48.55,20.22,231.3
2021-04-01,329.99,42.53,79.2,9.74,2044.5,51.05,85.43,143.19,144.52,21.63,151.99,114.9,35.08,24.07,24.16,175.03,55.89,5.5,14.42,18.44,28.2,169.07,63.85,23.29,6.24,93.85,16.39,3.38,6.44,62.73,41.33,16.84,4.92,40.3,5.31,15.31,23.55,42.0,4.28,5.82,19.12,107.76,273.08,72.45,19.88,10.89,29.18,34.9,86.73,56.31,21.78,104.0,17.04,29.39,38.35,11.19,35.24,14.08,9.39,19.23,20.86,36.1,19.24,,409.03,11.29,11.26,8.73,3.33,7.3,47.14,31.77,,5.22,90.22,19.91,39.79,27.66,58.62,17.05,5.01,29.65,7.07,78.1,20.27,4.3,35.03,4.78,32.36,48.58,3.83,26.15,16.95,6.34,81.65,8.42,89.62,5.45,273.3,10.05,122.4,34.85,21.37,4.28,7.63,15.85,95.2,5.18,9.96,27.37,70.75,19.75,7.72,18.21,5.76,331.02,342.88,6.95,232.64,9.96,165.42,89.57,4.07,9.26,15.69,58.86,,2.69,17.48,66.48,32.2,84.97,,38.04,321.95,45.14,1.59,22.2,14.2,8.43,9.32,48.88,20.29,246.71
2021-04-02,332.4,45.07,78.88,10.13,2162.0,50.95,87.11,146.01,146.88,21.12,164.25,118.88,35.73,23.38,24.13,182.51,58.77,5.42,14.15,18.87,28.87,175.87,66.34,23.75,6.37,92.68,16.34,3.35,6.44,62.44,41.9,17.06,4.85,40.5,5.35,15.21,24.05,42.3,4.28,5.88,19.36,111.5,284.56,73.35,19.78,10.76,29.92,35.27,91.26,56.5,21.5,105.9,16.96,29.6,38.05,11.08,38.18,14.1,9.86,19.56,21.4,37.82,18.99,,407.55,11.09,11.13,8.66,3.31,7.16,48.11,31.53,,5.2,93.92,20.21,38.95,27.62,60.0,16.55,4.99,30.42,7.37,78.59,21.07,4.32,35.49,4.78,32.13,48.59,3.81,26.51,16.99,6.24,83.09,8.5,88.89,5.32,286.91,9.86,122.78,34.19,21.43,4.28,7.45,15.81,95.23,5.15,10.14,27.91,72.77,19.76,7.54,18.08,5.67,337.59,368.29,6.89,247.9,9.71,170.4,91.98,4.02,9.25,15.44,58.17,,2.71,17.41,66.09,32.27,85.75,,36.72,333.5,45.79,1.54,23.1,13.99,8.18,9.29,48.6,20.37,253.0
2021-04-06,325.8,44.1,79.03,10.15,2126.03,50.99,84.38,144.0,141.34,20.95,160.29,118.35,35.09,23.7,24.15,180.05,58.31,5.42,14.16,18.74,28.61,176.09,66.23,23.83,6.38,90.9,16.46,3.34,6.42,61.33,41.45,16.82,4.87,40.78,5.47,16.0,23.91,42.35,4.25,5.9,20.04,107.24,284.76,74.56,19.5,10.7,29.77,34.9,91.26,56.35,21.68,105.07,16.96,29.4,37.53,11.36,38.6,14.68,9.83,19.22,21.21,37.31,19.16,,399.4,11.21,11.23,8.75,3.3,7.23,47.86,31.78,,5.17,92.25,20.12,38.95,27.76,58.6,16.36,4.97,29.88,7.45,78.74,21.32,4.29,35.58,4.76,31.85,48.89,3.81,26.04,16.73,6.26,82.29,8.5,93.19,5.34,286.1,9.86,122.8,34.07,21.22,4.26,7.48,15.82,97.07,5.14,10.65,28.18,72.93,19.99,7.69,18.21,5.75,329.36,368.1,6.85,243.9,9.73,167.33,89.52,4.02,9.27,16.71,59.79,,2.73,17.86,66.97,32.24,87.67,,36.7,317.2,46.2,1.55,23.08,14.12,8.23,9.3,48.71,20.49,245.75
2021-04-07,320.0,44.5,78.45,10.24,2061.0,50.43,82.72,143.3,141.65,21.13,163.4,124.55,34.48,23.3,24.05,182.22,58.35,5.45,14.38,18.75,27.88,170.99,67.08,24.02,6.56,90.68,16.49,3.35,6.37,61.68,40.98,16.64,4.93,39.54,5.6,17.05,24.28,42.16,4.27,6.07,18.98,106.93,270.85,70.42,19.52,10.65,29.56,34.94,93.31,55.81,21.64,103.9,16.92,29.11,35.72,11.26,38.66,16.15,9.95,19.5,21.33,36.81,19.95,,397.38,11.47,11.21,8.79,3.31,7.24,46.2,31.5,,5.2,91.65,19.82,39.28,27.26,59.78,16.5,4.93,30.16,7.37,73.81,21.53,4.36,34.48,4.77,32.2,47.99,3.9,25.93,16.74,6.32,80.95,8.56,89.12,5.4,294.2,9.98,123.46,34.54,21.29,4.26,,15.77,98.55,5.56,11.0,28.45,72.78,19.71,8.46,18.78,5.73,318.86,346.05,6.9,229.0,10.02,170.23,86.19,4.0,9.24,17.2,60.3,,2.75,18.09,65.27,31.77,88.25,,36.01,311.9,45.6,1.64,23.25,14.05,8.5,9.48,48.02,20.21,251.0
2021-04-08,319.85,43.3,78.63,10.53,2070.0,50.5,82.68,141.7,146.2,20.86,162.21,121.82,34.06,23.28,23.99,182.2,56.8,5.44,14.36,18.83,28.1,170.48,66.4,24.42,6.51,92.44,16.43,3.34,6.33,61.85,40.22,16.57,4.93,40.97,5.72,16.28,23.8,42.51,4.26,6.01,18.87,109.12,273.08,70.33,19.52,10.66,29.5,34.38,90.36,57.51,21.56,102.16,16.87,28.87,36.33,11.22,37.85,16.0,9.69,20.03,21.11,36.25,19.95,,413.21,11.3,11.17,8.68,3.3,7.25,46.32,31.8,,5.14,91.05,19.71,39.0,27.2,58.98,16.43,4.94,29.6,7.2,73.29,21.75,4.36,33.85,4.76,32.37,46.96,4.0,25.67,16.44,6.2,80.8,8.7,87.71,5.34,297.47,9.87,123.56,33.75,21.43,4.23,,15.79,96.66,5.07,11.34,28.19,72.7,19.68,8.34,18.91,5.65,325.89,365.0,6.91,233.2,10.4,175.4,90.67,3.99,9.31,16.95,57.9,,2.94,18.23,65.56,31.99,87.85,,35.72,312.28,45.45,1.63,25.46,13.86,8.61,9.6,48.13,20.16,256.36
2021-04-09,312.0,43.1,77.16,10.29,2020.0,50.25,80.45,142.0,139.59,20.85,159.5,119.0,33.45,23.24,23.6,182.0,57.02,5.42,14.06,18.63,27.68,166.72,65.99,23.88,6.61,91.2,16.32,3.36,6.22,61.65,40.09,16.58,4.91,39.8,5.58,16.54,23.32,43.21,4.27,6.0,18.95,106.9,265.3,68.36,19.51,10.59,28.87,33.4,81.45,55.51,21.3,102.45,16.79,28.31,35.56,11.4,37.26,16.64,9.35,19.0,20.75,35.84,20.32,,402.6,11.15,11.01,8.57,3.31,7.18,44.36,31.81,,5.14,90.68,19.49,38.8,26.03,57.0,16.14,4.94,29.88,7.2,71.29,21.75,4.39,33.45,4.76,32.02,46.47,4.25,25.36,16.09,6.2,72.72,8.68,83.77,5.28,293.12,9.77,121.9,33.6,21.35,4.19,,15.71,97.61,4.97,11.16,28.04,71.07,19.55,8.43,18.98,5.58,316.36,348.0,6.89,223.87,10.62,171.79,86.95,3.96,8.95,17.02,59.59,,2.85,17.96,64.74,31.25,87.91,,36.23,301.6,44.08,1.61,24.6,13.59,8.66,9.49,47.24,20.0,255.24
2021-04-12,315.01,41.34,77.16,9.68,2008.89,50.46,79.3,139.18,132.72,21.19,162.3,116.45,32.76,22.82,23.3,183.9,56.05,5.48,14.06,18.16,26.85,163.46,64.7,23.65,6.43,89.53,16.17,3.4,6.21,60.2,39.07,16.18,4.94,39.31,5.65,16.8,22.41,41.51,4.28,6.07,18.22,100.07,260.99,64.33,19.6,10.73,28.85,31.21,77.47,53.66,20.7,101.63,16.64,28.02,34.85,10.96,35.95,15.26,8.92,17.8,20.75,34.43,19.52,,393.01,10.95,10.75,8.58,3.33,7.28,43.17,30.57,,5.21,87.73,19.67,38.28,25.89,55.12,15.72,4.95,29.73,7.03,68.9,20.79,4.39,32.0,4.77,31.71,45.18,4.09,24.68,16.16,6.22,65.9,8.39,81.49,5.29,289.74,9.65,117.63,32.44,21.02,4.17,,15.31,88.92,5.0,10.8,27.41,66.35,18.67,8.38,17.98,5.6,300.6,350.7,6.97,225.5,9.91,168.85,83.5,3.96,9.0,15.79,57.5,,2.8,17.63,61.32,31.15,82.45,,33.52,295.39,41.78,1.64,23.4,13.07,8.4,9.29,46.65,19.09,252.65
2021-04-13,324.76,40.86,76.56,9.7,2021.0,50.32,78.69,138.59,134.5,21.02,157.5,113.7,34.13,22.58,23.37,180.3,55.86,5.51,14.49,18.05,27.04,164.01,64.3,23.79,6.53,88.98,16.06,3.39,6.11,59.17,38.78,16.07,4.9,39.8,5.55,16.25,22.17,40.26,4.25,5.86,18.69,104.43,262.9,66.9,19.32,10.76,28.99,31.32,75.73,54.0,20.78,102.63,16.61,28.0,34.58,10.83,35.88,14.51,8.83,17.87,20.83,33.97,18.71,,395.29,10.74,10.82,8.49,3.32,7.34,43.25,30.45,,5.18,79.1,19.47,38.0,25.7,53.95,15.59,4.96,30.27,6.89,69.6,20.88,4.33,32.26,4.75,31.28,45.6,4.14,25.38,16.19,6.12,64.8,8.23,81.6,5.25,287.7,9.48,117.95,31.75,19.83,4.14,,14.95,89.14,5.02,10.62,29.66,69.28,18.47,8.12,17.82,5.65,307.39,346.0,6.91,233.9,10.32,170.6,83.63,3.97,8.73,15.7,57.11,,2.82,17.73,61.97,30.67,83.14,,33.9,265.85,41.5,1.57,23.48,13.06,8.21,9.06,46.72,19.47,248.0
2021-04-14,346.0,41.11,77.15,9.93,2047.0,49.7,80.13,139.11,135.5,20.76,155.45,115.14,34.15,21.69,23.58,182.71,56.47,5.45,14.5,18.27,28.38,170.95,64.16,23.67,7.01,85.52,16.11,3.35,6.09,59.92,40.24,16.05,4.86,39.68,5.65,16.17,22.77,41.0,4.25,5.87,18.95,105.31,263.78,67.71,19.53,10.59,29.12,31.53,80.2,54.67,20.67,102.18,16.77,28.08,34.75,11.03,36.15,14.52,9.13,18.71,20.64,34.4,18.94,,405.13,10.98,10.72,8.37,3.32,7.24,44.24,31.02,,5.2,79.69,19.53,38.11,26.13,54.93,15.35,4.94,30.17,7.06,74.1,21.35,4.35,33.2,4.74,31.8,47.52,4.17,25.83,15.87,6.17,64.42,8.29,82.13,5.41,282.85,9.33,119.46,31.81,19.99,4.15,,15.03,97.4,4.99,10.75,30.56,72.97,18.57,8.04,17.95,5.64,306.6,353.02,6.87,233.74,10.44,169.63,83.25,3.92,8.73,15.81,57.07,,2.82,17.84,62.69,30.65,87.93,,37.29,288.2,42.37,1.58,23.68,13.1,8.26,9.38,46.6,19.56,252.2
2021-04-15,337.0,40.73,75.81,10.21,2015.6,49.44,80.28,131.3,134.5,20.32,153.2,118.78,33.47,20.85,23.38,181.1,57.06,5.45,14.38,18.52,28.54,165.5,66.52,24.04,7.02,82.18,15.93,3.35,6.15,60.53,40.78,15.96,4.86,38.81,5.67,16.11,22.96,41.28,4.27,5.77,19.03,104.52,255.8,69.0,19.77,10.43,29.03,31.64,80.49,56.36,20.36,104.38,16.7,27.72,34.06,11.14,35.65,14.29,9.1,18.49,20.62,33.85,19.29,,397.5,11.17,10.58,8.29,3.3,7.26,44.3,30.68,,5.19,78.78,19.14,38.11,27.24,55.05,15.26,4.92,29.76,6.97,74.11,21.65,4.37,33.11,4.73,31.49,45.97,4.32,25.23,15.64,6.1,64.59,8.39,86.78,5.26,275.74,9.23,119.03,31.35,19.86,4.14,,14.79,98.0,4.89,10.91,29.96,73.64,18.23,7.94,18.09,5.5,303.39,351.99,6.85,231.67,11.28,169.25,85.04,3.89,8.81,15.8,55.88,,2.93,18.69,62.82,29.95,89.87,,39.14,283.06,42.06,1.58,25.27,13.03,8.24,9.1,45.51,19.61,251.88
2021-04-16,333.84,41.91,75.7,10.23,2054.98,49.74,79.9,131.28,134.65,20.47,151.12,117.76,33.28,20.89,23.67,174.0,56.31,5.43,14.4,18.69,28.57,165.3,66.35,23.88,6.96,80.62,16.01,3.35,6.19,60.88,40.14,16.13,4.89,39.02,5.59,16.7,23.04,41.62,4.31,5.81,18.88,103.55,261.8,66.06,19.82,10.54,29.46,31.84,79.71,57.03,20.26,101.02,16.79,28.36,34.74,11.35,35.43,15.02,9.01,18.3,20.84,34.0,19.05,,402.2,11.23,10.77,8.3,3.32,7.26,45.07,30.2,,5.22,78.94,19.35,37.76,27.17,56.77,15.05,4.94,29.88,7.04,71.65,21.45,4.45,33.68,4.74,31.47,46.3,4.23,25.81,15.69,6.2,63.71,8.56,85.35,5.33,279.79,9.25,118.88,32.1,20.17,4.2,,14.96,95.18,4.94,10.77,29.49,69.8,18.48,7.94,17.89,5.49,305.11,351.0,6.91,236.71,10.93,167.0,83.62,3.91,8.84,15.68,60.06,,2.9,18.56,62.81,30.63,88.2,,38.35,285.85,41.85,1.57,25.05,13.15,8.27,9.18,46.82,20.05,250.66
2021-04-19,364.0,42.82,76.18,10.65,2088.0,51.77,81.67,132.46,136.0,20.51,157.49,122.3,36.56,21.03,24.02,170.6,57.05,5.44,14.71,19.46,30.12,176.05,67.5,24.22,7.06,82.09,16.25,3.35,6.35,60.88,41.37,16.5,4.9,40.1,5.77,17.14,23.95,42.46,4.29,5.98,20.03,107.94,265.67,69.1,19.85,10.58,29.81,32.9,83.19,61.21,21.15,106.94,17.06,28.92,34.76,11.44,36.09,15.05,9.11,18.73,21.12,34.32,19.95,,411.0,11.63,10.87,8.26,3.32,7.27,49.58,31.2,,5.25,81.25,19.83,39.08,27.72,57.92,15.53,4.95,28.99,7.11,80.21,22.7,4.42,33.71,4.75,31.99,48.63,4.25,27.51,15.78,6.3,64.73,8.64,89.61,5.32,293.25,9.24,122.19,33.55,20.36,4.23,,15.24,104.7,4.97,11.31,32.44,76.78,19.11,8.16,18.41,5.45,322.96,354.52,6.91,239.14,11.12,169.24,85.5,3.94,9.03,16.32,59.12,,2.95,18.7,64.47,31.02,97.02,,42.19,294.5,43.05,1.58,26.5,13.46,8.23,9.72,47.41,20.39,245.0
2021-04-20,359.0,42.21,76.0,10.74,2094.8,51.99,80.98,128.63,140.0,20.61,156.85,119.1,35.26,21.33,23.77,171.8,55.89,5.39,14.38,18.9,29.78,171.24,66.9,24.85,6.95,80.31,16.14,3.33,6.3,59.98,39.79,16.24,4.92,40.0,5.69,17.16,23.73,41.54,4.27,5.93,19.76,112.02,267.75,72.77,19.89,10.5,29.3,32.33,81.31,62.4,21.69,111.9,16.94,28.58,34.23,11.48,35.3,14.77,8.94,18.71,20.9,33.44,20.6,,413.15,11.55,10.64,8.25,3.31,7.17,49.16,31.8,,5.24,80.7,19.49,39.27,27.29,56.93,15.9,4.94,28.96,7.11,80.1,22.45,4.4,33.2,4.74,32.63,49.07,4.23,26.52,15.74,6.21,64.11,8.54,92.4,5.31,292.01,9.47,122.05,33.15,20.21,4.21,,15.03,100.91,4.94,11.64,33.6,74.75,19.0,8.21,18.48,5.49,322.0,359.15,6.87,239.54,11.24,167.96,87.94,3.92,9.15,16.84,58.48,,2.88,18.46,64.1,30.59,100.04,,41.58,292.99,43.26,1.61,26.0,13.4,8.42,9.66,47.0,21.08,243.72
2021-04-21,355.69,41.58,75.62,10.55,2080.0,52.89,79.6,130.0,141.45,20.6,158.03,117.71,36.17,22.0,23.6,170.36,54.73,5.37,14.42,18.71,29.93,168.59,65.82,24.77,7.11,83.18,16.08,3.33,6.5,59.62,39.25,16.07,4.92,39.67,5.6,16.79,23.67,41.94,4.23,5.88,19.31,111.82,270.85,72.29,19.69,10.58,29.3,31.9,80.95,62.0,23.01,110.6,16.83,28.3,33.81,11.48,35.06,14.86,9.03,18.71,21.07,32.85,20.88,,414.58,11.43,10.65,8.35,3.31,7.15,48.3,31.81,,5.17,80.98,19.19,41.06,27.31,56.59,16.35,4.93,28.94,7.25,81.69,22.5,4.28,33.09,4.74,32.9,50.27,4.21,26.76,15.6,6.15,63.67,8.55,92.44,5.24,291.8,9.77,122.5,32.98,20.24,4.17,8.23,14.94,99.3,4.92,11.76,34.6,74.0,18.93,8.08,18.29,5.61,336.6,382.24,6.82,244.6,10.89,167.85,88.2,3.91,9.0,16.91,58.66,,2.83,18.37,62.83,30.78,100.7,,41.01,298.66,42.68,1.56,25.53,13.13,8.07,9.7,47.3,20.54,242.96
2021-04-22,362.36,42.96,74.37,10.6,2055.5,52.61,80.25,130.6,140.59,20.4,155.93,118.47,37.37,21.61,23.48,170.7,55.3,5.33,14.18,18.87,30.51,168.71,66.6,24.65,7.12,82.2,16.05,3.3,6.42,59.11,41.12,16.22,4.89,39.98,5.66,16.48,23.85,42.11,4.17,5.87,19.01,109.6,271.19,74.1,19.93,10.43,29.58,31.67,78.54,62.88,22.98,109.99,16.8,29.53,33.8,11.57,36.1,15.64,8.99,18.55,21.0,33.63,20.7,,407.2,11.56,10.73,8.26,3.29,7.12,48.73,31.5,,5.14,81.55,18.16,40.21,27.6,62.49,16.05,4.87,31.1,7.14,84.24,23.32,4.26,32.9,4.74,32.39,50.2,4.26,27.91,15.16,6.15,63.18,8.5,90.61,5.24,295.2,9.57,122.88,33.53,20.19,4.23,7.64,14.92,98.91,4.98,11.72,38.06,73.9,18.88,8.18,18.09,5.52,328.01,388.0,6.77,240.38,11.11,163.6,87.99,3.88,8.83,16.92,46.93,,2.82,18.76,62.6,31.33,103.1,,40.41,296.0,42.98,1.57,25.59,13.14,8.29,9.99,47.26,20.28,242.54
2021-04-23,371.5,42.05,74.26,10.78,2108.94,53.3,83.86,129.96,150.12,20.38,163.97,118.99,37.39,21.87,23.4,175.07,55.17,5.29,14.18,18.5,31.59,169.25,66.39,24.33,7.28,83.0,15.98,3.26,6.39,59.81,44.92,15.49,4.93,40.51,5.77,16.0,24.74,41.91,4.17,5.9,19.32,111.12,280.0,78.94,19.55,10.43,29.03,32.93,81.81,63.23,23.29,111.15,16.71,29.19,33.59,11.44,36.88,15.51,9.14,18.42,20.75,32.62,20.69,,435.3,11.79,10.55,8.3,3.27,7.08,48.66,32.79,,5.09,81.27,18.3,40.71,27.26,63.08,16.3,4.86,32.63,7.01,85.6,22.59,4.23,33.26,4.73,32.47,50.48,4.28,28.45,15.06,6.12,65.53,8.43,91.99,5.1,298.5,9.55,124.73,33.29,20.1,4.19,7.74,14.9,101.25,4.93,11.8,37.23,76.0,18.87,8.07,18.37,5.51,334.0,390.49,6.75,249.61,11.33,170.8,89.47,3.89,8.87,17.03,46.15,,2.83,18.45,62.78,32.11,105.43,,42.32,299.29,42.56,1.56,25.92,13.28,8.64,10.06,47.15,20.47,243.52
2021-04-26,349.0,40.79,72.89,11.15,2077.82,52.07,80.03,129.9,147.18,20.16,166.4,117.65,36.33,21.55,23.05,184.05,54.51,5.27,14.35,18.08,31.02,167.5,67.85,23.45,7.25,81.52,15.71,3.24,6.4,58.5,45.77,15.34,4.87,39.62,5.79,15.78,23.84,41.9,4.17,5.79,18.78,108.75,275.0,81.03,19.24,10.3,28.24,31.85,79.52,64.0,22.94,106.97,16.41,29.14,32.62,11.53,36.26,16.12,9.23,18.71,20.66,33.13,20.33,,439.0,11.65,10.4,8.23,3.25,7.03,50.56,31.93,,5.02,79.83,18.1,41.71,27.75,64.28,16.42,4.82,31.92,6.97,84.57,22.12,4.21,32.98,4.72,32.47,50.37,4.38,28.78,14.6,6.01,66.09,8.52,91.48,5.11,291.26,9.49,123.6,32.31,20.01,4.2,7.31,14.61,97.94,4.87,11.21,37.23,75.08,18.36,8.24,18.48,5.43,320.26,391.48,6.69,247.45,12.09,162.01,82.12,3.85,8.77,16.5,46.6,,2.9,18.91,63.37,31.03,104.68,,40.95,298.44,42.93,1.55,26.78,13.1,8.66,10.48,45.78,19.81,257.64
2021-04-27,348.6,39.9,73.27,11.29,2094.44,52.07,80.72,119.4,152.11,20.12,166.17,113.1,38.4,21.74,22.75,185.99,55.0,5.24,14.42,17.37,30.21,164.94,64.95,23.09,7.37,83.05,15.58,3.23,6.46,57.98,46.11,14.75,4.86,39.73,5.76,16.11,23.83,41.0,4.14,5.71,18.24,107.41,281.82,83.38,19.1,10.27,26.62,31.36,84.47,62.52,22.94,105.01,15.96,29.13,33.3,11.44,35.44,17.37,9.32,17.93,20.18,32.5,20.6,,450.8,11.72,10.31,8.18,3.25,6.98,50.82,30.88,,4.98,78.57,17.62,41.27,27.43,63.16,16.72,4.74,31.91,6.93,82.34,21.93,4.2,32.49,4.72,32.5,51.24,4.44,28.9,14.21,6.01,64.87,8.57,91.88,5.07,293.78,9.68,111.18,32.69,19.66,4.22,7.08,14.67,96.49,4.83,10.77,37.34,74.9,18.32,8.32,18.69,5.44,320.82,406.28,6.7,251.0,12.18,163.33,87.66,3.82,8.71,16.59,46.18,,2.95,18.98,61.69,32.32,62.47,,40.75,306.98,41.26,1.49,28.11,12.25,8.54,10.54,46.36,19.4,265.21
2021-04-28,367.03,40.09,72.81,11.09,2042.0,51.76,81.55,118.2,156.33,20.12,164.3,114.4,37.2,21.5,22.88,195.77,55.36,5.2,14.55,17.31,31.75,165.5,64.61,23.55,7.24,82.86,15.64,3.22,6.43,58.06,45.6,14.96,4.84,39.25,5.67,15.95,24.0,40.67,4.17,5.75,18.08,108.48,285.6,84.4,19.5,10.25,26.79,31.52,90.6,63.88,23.35,108.33,15.52,29.56,33.54,11.71,37.29,17.25,9.07,18.36,20.36,32.46,21.35,,456.0,12.15,10.38,8.31,3.25,6.94,51.1,32.18,,4.97,80.99,17.74,42.15,27.96,58.0,16.85,4.68,32.1,6.77,85.85,21.97,4.24,34.54,4.73,33.1,51.2,4.4,27.0,14.28,6.05,65.48,8.51,94.53,5.24,298.96,9.63,110.6,31.81,19.33,4.26,7.15,14.67,99.13,4.82,11.31,36.68,76.87,18.54,8.35,18.92,5.39,334.39,429.05,6.7,261.0,11.96,161.5,91.73,3.82,8.71,16.6,47.11,,2.87,18.78,62.09,32.86,64.33,,43.6,310.0,42.19,1.52,27.05,12.33,8.8,10.71,47.37,19.31,266.24
2021-04-29,379.99,39.79,73.82,11.36,2026.36,53.28,83.43,116.25,160.0,20.13,169.78,118.68,36.71,22.21,23.79,193.8,55.49,5.22,14.7,17.52,31.99,162.95,64.3,23.83,7.26,82.35,17.03,3.23,6.87,59.51,44.89,14.81,4.9,42.08,5.78,15.69,22.82,43.22,4.2,5.88,18.23,105.49,289.5,82.28,19.63,10.54,26.6,31.71,89.0,63.6,23.59,114.68,16.03,29.19,33.78,11.98,36.17,18.37,9.03,18.74,20.45,34.39,20.49,,451.3,12.81,10.39,8.5,3.28,6.95,51.21,32.06,,5.0,80.95,18.65,42.24,28.38,55.57,16.78,4.75,31.2,6.93,85.47,21.61,4.28,34.18,4.76,32.98,51.64,4.54,26.74,14.46,6.06,64.08,8.8,94.1,5.23,304.92,9.91,110.74,31.6,19.72,4.26,7.1,15.01,103.08,4.9,11.63,37.17,77.28,18.91,8.55,18.75,5.46,346.23,416.0,6.75,262.98,12.58,166.0,87.26,3.84,8.86,16.44,46.5,,2.91,18.28,61.68,33.62,64.2,,47.35,310.32,41.95,1.49,27.33,12.34,8.69,10.65,48.35,19.11,263.7
2021-04-30,388.17,38.62,72.5,11.03,2006.78,52.7,80.17,111.69,158.75,19.97,165.62,118.8,36.96,21.74,23.85,193.23,54.68,5.13,13.76,17.44,32.24,158.57,53.52,23.33,7.33,84.1,16.56,3.2,7.07,59.91,42.6,14.48,4.81,40.95,5.81,15.6,23.27,43.3,4.25,5.88,18.11,102.74,285.0,89.9,19.21,10.05,25.88,30.88,89.45,62.78,23.29,113.11,15.92,28.95,32.89,11.25,36.8,18.28,9.0,18.02,20.18,34.21,20.35,,466.35,12.33,10.22,8.18,3.25,6.73,51.33,31.98,,4.94,79.38,18.27,42.23,27.01,54.6,16.54,4.7,31.57,6.63,88.67,21.42,4.28,33.01,4.76,33.13,50.97,4.44,26.13,14.39,5.97,64.35,8.56,99.4,5.22,302.51,9.17,108.6,31.17,19.36,4.25,7.38,14.85,109.49,4.91,12.21,37.7,81.77,18.72,8.67,19.31,5.09,380.0,410.25,6.88,255.58,12.35,169.5,86.0,3.78,8.74,16.21,46.91,,2.85,17.99,57.74,33.07,67.4,,48.38,311.99,37.89,1.47,26.56,12.19,8.63,10.78,48.61,18.81,262.3
