2024-01-15,151.7,46.85,38.17,12.12,1640.0,28.77,55.88,120.8,72.65,23.5,231.99,137.29,30.68,14.73,19.48,76.55,45.67,4.86,12.72,15.58,12.83,194.61,54.4,66.0,17.41,3.72,41.51,14.52,3.71,6.98,33.84,83.8,20.39,5.83,26.71,5.34,29.43,16.76,25.75,7.33,4.79,14.57,69.81,128.68,192.88,87.14,34.04,6.51,32.62,13.28,55.05,30.5,9.21,37.03,13.54,23.63,22.05,22.96,26.13,9.8,4.28,9.41,26.77,101.88,18.05,5.23,77.17,278.5,14.26,11.4,6.18,4.05,6.58,38.63,21.13,15.23,96.65,4.79,62.8,17.4,19.79,30.15,43.35,10.3,3.74,54.5,20.91,5.07,39.91,25.57,5.42,28.88,4.72,21.65,39.88,5.51,12.15,19.53,5.35,38.84,9.49,21.84,7.96,93.47,7.69,143.97,19.97,22.24,4.05,5.55,13.88,42.4,6.67,26.67,18.65,29.72,12.91,8.57,16.9,4.38,240.58,203.89,7.38,158.25,11.47,34.31,56.2,2.98,15.59,14.41,22.29,4.34,3.28,25.11,37.12,25.87,131.77,23.51,6.4,57.58,82.25,32.92,1.43,18.15,7.66,5.89,5.95,28.52,13.69,71.52
2024-01-16,156.95,47.79,38.7,12.19,1639.43,29.13,56.92,122.76,73.35,23.55,244.01,140.23,30.29,14.93,19.58,76.48,45.99,4.89,12.91,15.43,12.93,195.3,53.68,66.22,17.27,3.73,41.41,14.75,3.74,7.08,34.11,83.25,20.73,5.85,26.9,5.35,29.5,16.59,25.35,7.34,4.86,14.96,70.06,128.41,195.0,88.88,34.28,6.59,32.13,13.26,54.74,30.67,9.34,37.57,13.71,24.07,22.53,22.94,25.95,9.72,4.33,9.33,26.47,100.29,17.99,5.25,76.55,275.31,14.5,12.1,6.26,4.07,6.61,39.33,21.19,15.27,96.74,4.8,61.8,17.32,20.03,29.99,42.92,10.52,3.83,55.28,20.86,5.19,40.56,25.47,5.43,28.89,4.78,21.71,39.95,5.51,12.13,19.76,5.35,39.3,9.32,22.12,7.97,89.94,7.79,129.97,19.85,22.0,4.07,5.54,13.91,42.54,6.72,26.75,18.95,29.85,13.1,8.43,16.8,4.47,242.44,204.51,7.39,158.7,11.41,34.36,56.2,3.02,15.68,14.5,22.22,4.3,3.28,25.55,37.09,26.38,132.73,24.01,6.65,58.07,82.4,32.91,1.44,18.17,7.66,5.9,5.84,29.32,13.51,71.09
2024-01-17,152.24,48.27,38.01,11.7,1577.0,29.19,56.37,123.92,71.5,23.32,242.3,136.71,28.4,14.81,19.22,74.33,44.69,4.84,12.68,14.89,12.43,186.8,52.59,65.77,16.41,3.68,40.11,14.65,3.7,7.02,33.67,84.67,20.72,5.8,26.4,5.23,28.79,16.23,24.25,7.2,4.8,14.72,67.7,125.14,186.2,86.5,34.14,6.53,31.83,13.0,53.28,30.98,9.23,36.74,13.55,23.37,22.14,22.82,25.03,9.53,4.22,8.96,25.89,99.02,17.5,5.2,74.58,269.5,14.23,11.68,6.26,4.03,6.55,38.84,20.79,14.85,95.89,4.71,60.61,16.93,19.85,30.5,41.38,10.47,3.81,55.27,20.66,5.05,38.51,24.2,5.36,28.8,4.83,21.51,39.18,5.32,11.78,19.36,5.3,38.7,8.94,21.3,7.95,88.9,7.81,125.22,19.31,21.1,4.01,5.48,13.67,41.09,6.58,26.21,17.89,28.6,13.0,8.19,16.73,4.43,237.5,196.39,7.37,153.8,11.01,33.7,55.29,3.0,15.35,14.24,21.67,4.22,3.18,24.75,35.93,25.82,131.42,23.17,6.4,56.5,79.0,31.87,1.42,17.71,7.45,5.8,5.7,28.79,13.08,69.07
2024-01-18,154.61,52.54,38.99,11.84,1610.87,29.58,56.4,131.5,73.82,23.32,255.77,139.31,28.72,15.09,19.49,75.93,45.64,4.85,13.71,15.14,12.82,190.48,54.05,69.89,16.57,3.67,41.29,14.46,3.69,7.06,33.64,92.99,21.88,5.79,26.75,5.24,28.64,16.61,25.52,7.19,4.83,14.6,69.81,127.9,183.7,90.41,34.07,6.56,32.89,13.2,53.85,31.63,9.2,37.12,13.66,24.05,22.33,23.18,25.49,9.54,4.26,9.0,27.2,109.83,17.59,5.28,75.01,272.98,14.52,12.15,6.25,4.01,6.52,39.5,21.19,14.98,98.18,4.68,59.97,17.26,19.99,31.68,42.0,10.48,3.75,53.18,20.65,5.06,39.45,24.47,5.31,28.48,4.81,21.63,40.02,5.29,11.85,19.39,5.33,38.86,8.92,22.8,7.94,91.64,7.83,128.49,19.42,20.68,4.04,5.53,13.82,42.2,6.58,26.27,18.06,29.1,13.13,8.02,16.52,4.43,242.16,204.34,7.34,156.63,10.66,34.7,55.01,2.99,15.54,14.11,21.79,4.22,3.14,24.9,37.23,26.06,131.39,23.74,6.32,58.38,84.0,32.28,1.42,17.56,7.46,5.74,5.81,29.09,12.88,70.26
2024-01-19,154.9,51.04,39.2,11.92,1635.0,29.73,56.14,131.68,74.89,23.5,250.7,141.52,29.34,15.15,19.47,75.28,45.86,4.89,14.2,15.12,12.7,189.34,55.13,69.83,16.68,3.65,41.41,14.37,3.68,7.1,33.55,91.6,22.62,5.77,26.87,5.19,28.68,16.52,25.19,7.14,4.85,14.3,70.2,128.89,185.66,88.99,33.25,6.59,32.51,13.04,53.74,31.68,9.17,36.73,13.65,23.8,22.16,22.72,26.14,9.55,4.28,9.0,26.96,111.0,17.61,5.29,74.4,276.61,14.3,12.01,6.23,3.97,6.48,39.01,21.02,15.06,98.16,4.67,59.35,17.29,19.79,31.8,41.28,10.45,3.77,50.4,20.5,5.06,40.27,24.11,5.35,28.05,4.82,21.66,39.35,5.26,11.78,19.06,5.27,38.35,9.04,22.1,7.89,90.76,7.88,123.11,19.32,20.91,4.04,5.49,13.7,41.52,6.43,26.11,18.06,29.17,13.03,7.93,16.59,4.4,237.72,205.48,7.31,157.8,10.61,35.0,54.72,3.0,15.43,14.1,21.99,4.25,3.08,25.13,36.68,25.89,134.28,23.54,6.3,57.45,84.01,32.1,1.41,17.48,7.37,5.77,5.77,28.83,12.63,70.12
2024-01-22,155.66,52.51,39.48,11.68,1642.0,30.25,55.34,129.0,74.46,23.23,250.2,139.85,28.93,15.2,19.13,72.29,44.83,4.89,14.4,14.29,12.41,185.34,54.09,70.39,16.15,3.58,40.78,14.14,3.68,7.04,33.0,94.12,22.06,5.77,26.68,5.02,28.04,15.86,24.55,7.05,4.79,14.03,69.17,127.0,173.04,87.5,32.96,6.59,32.0,12.87,53.46,30.89,9.1,35.86,13.48,22.87,21.84,22.56,25.55,9.38,4.11,8.72,25.93,111.6,17.04,5.31,71.46,274.86,14.04,11.48,6.15,4.0,6.49,38.4,20.87,14.67,96.96,4.61,56.11,16.57,19.5,30.26,39.7,10.38,3.74,50.72,20.46,4.7,39.07,23.11,5.29,26.57,4.76,21.66,38.28,5.02,11.48,18.74,5.21,37.66,8.68,21.72,7.71,89.25,7.87,118.8,18.51,20.02,3.99,5.34,13.42,39.92,6.3,25.21,17.52,27.85,12.88,7.5,15.91,4.41,227.32,202.23,7.13,154.21,9.99,35.2,53.81,2.97,14.65,13.6,20.5,4.24,2.95,24.68,36.25,25.84,134.93,22.07,6.14,55.0,81.97,32.06,1.39,16.91,7.08,5.65,5.58,28.25,11.9,67.45
2024-01-23,153.91,54.79,39.36,11.54,1619.0,29.99,56.38,134.72,74.07,23.25,249.99,137.11,29.27,15.1,19.78,73.23,44.72,4.89,14.5,14.49,12.71,187.85,54.16,73.1,15.98,3.58,40.3,14.25,3.68,7.05,32.95,98.0,22.69,5.75,26.46,5.09,28.15,16.49,24.85,7.01,4.69,14.09,69.62,127.38,171.8,91.43,33.62,6.62,33.4,12.95,54.48,30.74,9.16,35.83,13.63,23.89,21.79,22.85,25.44,9.5,4.2,8.75,27.85,114.0,17.23,5.25,72.6,275.5,14.17,12.13,6.2,3.98,6.51,37.52,20.55,14.73,95.28,4.61,56.59,17.19,19.42,31.98,39.74,10.42,3.74,51.6,20.54,4.87,38.59,23.26,5.28,26.86,4.76,21.55,42.11,5.01,11.57,18.75,5.16,37.28,8.75,22.06,7.76,87.25,7.88,125.47,18.9,20.13,3.97,5.33,13.5,40.15,6.38,25.59,17.85,27.92,12.83,8.14,16.05,4.42,235.52,201.26,7.26,153.58,10.23,35.16,52.15,2.97,15.01,13.74,20.77,4.26,2.92,24.91,36.1,25.6,133.06,22.02,6.21,55.58,81.15,32.22,1.39,17.0,7.14,5.67,5.7,28.2,12.83,66.66
2024-01-24,153.48,53.56,40.17,11.72,1626.0,30.09,57.19,131.6,74.0,23.85,252.12,132.0,29.05,15.3,20.52,72.1,45.37,4.97,14.5,14.56,13.27,188.7,51.97,72.9,15.83,3.66,40.52,14.74,3.75,7.1,33.65,96.53,22.55,5.84,26.8,5.22,29.36,16.89,24.79,7.26,4.84,14.7,70.3,128.05,172.59,89.2,34.61,6.71,33.64,13.16,55.5,31.38,9.33,35.87,14.16,24.02,22.9,23.33,24.51,9.74,4.27,9.03,27.84,113.7,17.56,5.39,72.3,283.0,14.31,12.26,6.3,4.1,6.64,37.42,20.66,14.9,97.1,4.87,56.56,17.24,19.7,31.93,39.41,10.56,3.83,51.13,21.12,4.84,38.07,23.15,5.46,26.53,4.87,21.98,42.4,5.27,11.63,18.69,5.39,37.73,8.95,21.78,7.98,89.3,7.97,129.35,19.12,20.29,4.12,5.44,13.93,39.98,6.5,25.7,17.34,27.88,13.24,8.12,16.21,4.48,239.4,200.72,7.39,151.74,10.54,35.63,52.95,3.02,15.48,13.8,20.83,4.36,3.01,25.0,36.29,26.95,136.95,21.5,6.26,55.3,81.93,32.55,1.42,17.5,7.3,5.89,5.93,29.49,12.77,65.99
2024-01-25,155.0,54.6,41.15,12.05,1638.0,30.9,56.35,132.81,73.29,23.94,254.21,134.96,29.13,15.47,20.56,74.16,47.26,5.01,15.08,14.9,13.35,189.9,51.67,73.2,16.52,3.74,41.2,15.06,3.8,7.13,33.66,98.98,23.26,5.9,27.07,5.42,30.79,18.0,25.31,7.99,4.94,15.09,72.09,131.11,182.0,90.0,35.12,6.77,34.99,13.5,55.74,32.06,9.5,36.03,14.26,24.72,24.77,23.7,25.72,10.05,4.28,9.54,28.95,118.35,17.98,5.77,75.76,283.85,14.53,12.4,6.35,4.15,6.7,37.48,21.24,15.2,100.51,5.1,58.43,17.79,21.15,33.38,41.01,10.57,3.88,51.55,22.32,4.96,38.93,22.23,5.89,27.92,4.9,22.05,42.6,5.64,11.96,18.82,5.67,38.42,9.33,22.3,8.24,92.6,7.99,129.2,19.22,20.59,4.53,5.67,14.08,40.61,6.62,26.24,17.58,28.65,13.43,8.63,16.56,4.63,242.46,204.29,7.43,155.8,10.98,35.82,52.45,3.07,16.0,14.16,21.5,4.47,3.12,25.3,37.43,28.69,138.59,21.65,6.32,56.01,86.9,33.84,1.47,18.14,7.48,6.08,5.92,31.22,12.96,65.76
2024-01-26,150.0,52.0,41.25,12.22,1637.32,31.12,57.51,126.49,65.96,24.13,247.5,126.5,27.82,15.64,20.83,68.73,46.5,5.09,14.41,14.51,13.12,185.86,49.8,70.63,15.61,3.75,40.3,15.06,3.86,7.24,33.66,94.2,21.71,5.97,27.2,5.5,30.74,17.35,24.62,8.5,4.97,15.16,73.0,131.0,173.31,86.77,35.8,6.87,33.99,13.66,56.87,31.7,9.62,35.7,14.28,24.22,24.87,24.0,24.62,10.2,4.32,9.56,28.29,115.96,17.9,5.75,72.75,284.32,14.56,12.19,6.43,4.28,6.84,38.3,21.16,15.1,101.4,5.17,56.79,17.52,21.62,32.78,39.0,10.69,4.0,51.04,22.88,4.93,37.9,21.32,5.82,28.19,4.96,22.23,41.84,5.73,11.82,19.14,5.65,37.86,9.4,21.96,8.26,90.05,8.21,127.27,18.63,20.64,4.55,5.64,14.09,39.81,6.74,26.66,16.94,28.18,13.52,8.57,16.52,4.66,238.4,207.39,7.47,155.18,11.22,35.68,51.3,3.13,15.77,13.95,21.0,4.45,3.16,24.69,37.15,28.62,137.1,21.17,6.39,54.8,85.62,33.49,1.47,18.39,7.47,6.21,5.84,31.37,12.78,64.85
2024-01-29,147.02,44.7,40.98,12.24,1650.0,31.35,58.69,127.2,59.36,24.27,241.7,121.71,27.16,15.72,20.58,66.68,45.35,5.16,13.59,13.61,12.82,178.44,48.63,70.0,15.62,3.74,39.25,15.02,3.91,7.31,35.06,84.67,19.82,6.04,27.49,5.48,30.65,15.9,24.02,8.4,5.02,15.02,72.7,131.78,169.57,80.48,35.65,6.9,33.61,13.5,55.72,31.5,9.7,35.97,14.17,23.63,25.22,23.78,23.94,10.16,4.25,9.6,27.05,103.82,17.78,5.79,72.26,269.0,14.37,12.05,6.42,4.3,6.9,38.73,21.39,14.96,102.85,5.2,55.5,16.89,21.98,30.81,38.07,10.89,3.98,51.0,22.84,4.74,36.03,20.81,5.93,28.08,5.08,22.69,40.41,5.75,11.52,18.87,5.76,36.85,9.55,20.4,8.28,89.14,8.33,122.34,18.21,20.75,4.57,5.68,13.94,37.82,6.71,25.59,16.23,26.88,13.48,8.32,16.35,4.75,232.5,208.2,7.47,156.85,11.17,35.1,49.61,3.17,15.89,13.75,19.97,4.44,3.12,22.23,36.45,28.99,137.18,19.76,6.5,51.01,84.92,33.02,1.46,18.3,7.37,6.2,5.78,31.27,12.47,62.1
2024-01-30,140.75,42.99,40.19,12.18,1613.0,31.0,58.22,116.9,56.85,24.1,229.35,114.71,26.52,15.65,20.44,65.35,43.08,5.13,13.5,13.25,12.56,171.97,47.44,65.35,14.73,3.65,38.69,14.83,3.88,7.27,35.15,84.8,19.82,5.99,27.28,5.43,31.26,15.42,23.51,8.4,4.99,14.93,71.24,127.71,164.63,79.99,35.76,6.83,32.86,13.23,54.44,31.82,9.5,35.62,13.92,22.85,24.64,23.86,23.4,10.02,4.15,9.18,26.15,101.2,17.24,5.79,72.89,267.77,14.24,11.74,6.35,4.27,6.81,38.4,20.95,14.66,101.2,5.18,53.64,16.23,21.67,30.22,36.31,10.87,3.96,49.63,22.89,4.51,34.8,20.61,5.93,26.64,5.05,22.5,41.14,5.68,11.22,18.86,5.72,34.41,9.52,20.23,8.3,87.9,8.26,120.97,17.67,20.56,4.55,5.64,13.77,36.96,6.53,25.3,16.0,25.88,13.43,7.92,15.9,4.7,229.48,201.11,7.38,150.0,10.88,34.99,48.73,3.13,16.07,13.45,20.37,4.4,3.05,20.44,36.56,28.46,135.76,19.13,6.38,50.39,82.25,32.8,1.44,18.2,7.23,6.16,5.69,30.21,12.27,60.55
2024-01-31,151.59,42.4,40.51,12.04,1604.91,30.71,58.25,110.0,54.2,24.4,227.76,114.06,25.49,15.73,20.5,62.5,43.29,5.17,13.31,12.5,12.48,170.73,45.2,66.27,14.35,3.6,37.45,14.61,3.89,7.32,35.25,85.87,19.71,6.0,27.09,5.37,30.59,14.84,22.85,8.36,4.97,14.77,69.69,126.3,163.0,78.39,37.12,6.83,31.35,13.07,55.96,31.92,9.46,35.25,13.74,21.96,24.86,24.18,22.48,9.95,4.05,9.18,25.81,102.8,16.88,5.75,68.4,268.33,14.05,11.56,6.4,4.32,6.86,38.11,21.01,14.34,102.43,5.14,52.85,15.56,21.51,28.07,34.66,10.91,3.95,50.57,22.94,4.2,34.78,21.0,5.96,26.36,5.1,22.31,38.4,5.69,10.45,18.79,5.69,35.22,9.42,19.35,8.29,86.25,8.3,115.04,17.51,20.57,4.52,5.63,13.7,34.03,6.53,24.77,15.25,24.92,13.37,7.73,15.25,4.73,214.22,200.11,7.47,146.8,10.72,33.93,48.76,3.15,15.95,13.34,19.88,4.43,3.02,19.2,35.44,28.74,134.88,18.68,6.32,46.5,79.81,31.45,1.42,18.0,6.98,6.15,5.65,30.6,11.92,62.15
